t,power_W,seed,backend,seq_len,batch_id
535.346431565,68.362,13,eafa,512,8
535.38962734,68.652,13,eafa,512,8
535.462093362,35.678,13,eafa,512,9
535.504837124,35.678,13,eafa,512,9
535.547906398,35.678,13,eafa,512,9
535.592926401,66.899,13,eafa,512,9
535.642431498,66.899,13,eafa,512,9
535.685470124,68.652,13,eafa,512,9
535.730989962,68.652,13,eafa,512,9
535.774148327,68.609,13,eafa,512,9
535.824851846,68.609,13,eafa,512,9
535.86791089,68.502,13,eafa,512,9
535.913110857,68.502,13,eafa,512,9
535.959539493,68.502,13,eafa,512,9
536.008603768,66.954,13,eafa,512,9
536.053848872,66.954,13,eafa,512,9
536.097012176,69.425,13,eafa,512,9
536.140280651,69.425,13,eafa,512,9
536.184458344,68.169,13,eafa,512,9
536.227688826,68.169,13,eafa,512,9
536.2951813,36.653,13,eafa,512,10
536.338029361,36.653,13,eafa,512,10
536.38240405,66.816,13,eafa,512,10
536.432438179,66.816,13,eafa,512,10
536.477007491,66.374,13,eafa,512,10
536.520085612,66.374,13,eafa,512,10
536.564955759,66.374,13,eafa,512,10
536.61515867,69.425,13,eafa,512,10
536.658913515,69.425,13,eafa,512,10
536.704742325,68.749,13,eafa,512,10
536.751211768,68.749,13,eafa,512,10
536.797594848,68.598,13,eafa,512,10
536.844217054,68.598,13,eafa,512,10
536.89157674,73.585,13,eafa,512,10
536.940726668,73.585,13,eafa,512,10
536.984033647,67.879,13,eafa,512,10
537.027112279,67.879,13,eafa,512,10
537.070389831,67.879,13,eafa,512,10
537.145612963,61.615,13,eafa,512,11
537.188409065,104.684,13,eafa,512,11
537.232174258,104.684,13,eafa,512,11
537.276157429,104.684,13,eafa,512,11
537.325132913,67.589,13,eafa,512,11
537.368224299,67.589,13,eafa,512,11
537.411389776,68.502,13,eafa,512,11
537.456422583,68.502,13,eafa,512,11
537.507776233,68.169,13,eafa,512,11
537.551960498,68.169,13,eafa,512,11
537.597827129,68.018,13,eafa,512,11
537.648956451,68.018,13,eafa,512,11
537.693043941,67.686,13,eafa,512,11
537.739032264,67.686,13,eafa,512,11
537.782192562,67.686,13,eafa,512,11
537.826665108,68.459,13,eafa,512,11
537.869819995,68.459,13,eafa,512,11
537.912949834,68.362,13,eafa,512,11
537.980362786,68.362,13,eafa,512,12
538.023178906,67.631,13,eafa,512,12
538.075040907,67.631,13,eafa,512,12
538.11926075,64.924,13,eafa,512,12
538.164158739,64.924,13,eafa,512,12
538.207255725,68.652,13,eafa,512,12
538.257159073,68.652,13,eafa,512,12
538.300468686,68.459,13,eafa,512,12
538.345219854,68.459,13,eafa,512,12
538.39179506,65.504,13,eafa,512,12
538.439011601,65.504,13,eafa,512,12
538.487819525,65.504,13,eafa,512,12
538.533793141,68.652,13,eafa,512,12
538.583663656,68.652,13,eafa,512,12
538.626931679,68.845,13,eafa,512,12
538.670083019,68.845,13,eafa,512,12
538.7133081,68.459,13,eafa,512,12
538.759219036,68.459,13,eafa,512,12
538.828124049,34.041,13,eafa,512,13
538.870906404,34.041,13,eafa,512,13
538.913979634,68.845,13,eafa,512,13
538.957467628,68.845,13,eafa,512,13
539.00760841,65.987,13,eafa,512,13
539.05191032,65.987,13,eafa,512,13
539.095024379,65.987,13,eafa,512,13
539.140036176,68.802,13,eafa,512,13
539.189789968,68.802,13,eafa,512,13
539.234843885,68.695,13,eafa,512,13
539.280928964,68.695,13,eafa,512,13
539.331733995,67.976,13,eafa,512,13
539.376679866,67.976,13,eafa,512,13
539.422281721,73.296,13,eafa,512,13
539.465487465,73.296,13,eafa,512,13
539.510546352,67.879,13,eafa,512,13
539.55367046,67.879,13,eafa,512,13
539.596857228,67.879,13,eafa,512,13
539.664564241,61.712,13,eafa,512,14
539.707393415,61.712,13,eafa,512,14
539.75761985,83.56,13,eafa,512,14
539.801521835,83.56,13,eafa,512,14
539.844718743,68.845,13,eafa,512,14
539.887800149,68.845,13,eafa,512,14
539.939082072,69.232,13,eafa,512,14
539.984557836,69.232,13,eafa,512,14
540.029296601,68.459,13,eafa,512,14
540.081621107,68.459,13,eafa,512,14
540.124646637,68.652,13,eafa,512,14
540.169181312,68.652,13,eafa,512,14
540.215786935,64.44,13,eafa,512,14
540.268770211,64.44,13,eafa,512,14
540.312031692,64.44,13,eafa,512,14
540.3552969,68.556,13,eafa,512,14
540.400883836,68.556,13,eafa,512,14
540.444113255,68.362,13,eafa,512,14
540.511484876,68.362,13,eafa,512,15
540.554397801,64.4,13,eafa,512,15
540.597580721,64.4,13,eafa,512,15
540.642264531,65.794,13,eafa,512,15
540.690827116,65.794,13,eafa,512,15
540.73592121,67.492,13,eafa,512,15
540.782337492,67.492,13,eafa,512,15
540.833044616,68.169,13,eafa,512,15
540.87761542,68.169,13,eafa,512,15
540.923736267,68.169,13,eafa,512,15
540.974640899,69.135,13,eafa,512,15
541.019140416,69.135,13,eafa,512,15
541.065155311,69.039,13,eafa,512,15
541.11614757,69.039,13,eafa,512,15
541.159454307,68.845,13,eafa,512,15
541.202707613,68.845,13,eafa,512,15
541.24627059,68.362,13,eafa,512,15
541.289408314,68.362,13,eafa,512,15
541.362906928,33.651,13,eafa,512,16
541.405757664,33.651,13,eafa,512,16
541.44903773,67.396,13,eafa,512,16
541.492648328,67.396,13,eafa,512,16
541.542448438,65.117,13,eafa,512,16
541.587226599,65.117,13,eafa,512,16
541.630710344,65.117,13,eafa,512,16
541.676032845,68.266,13,eafa,512,16
541.725984285,68.266,13,eafa,512,16
541.770945405,69.135,13,eafa,512,16
541.817869447,69.135,13,eafa,512,16
541.868947671,69.232,13,eafa,512,16
541.913941023,69.232,13,eafa,512,16
541.960155699,73.103,13,eafa,512,16
542.009046862,73.103,13,eafa,512,16
542.052295699,67.879,13,eafa,512,16
542.095410268,67.879,13,eafa,512,16
542.138582689,67.879,13,eafa,512,16
542.205926933,61.77,13,eafa,512,17
542.252100189,93.472,13,eafa,512,17
542.299477037,93.472,13,eafa,512,17
542.34327285,93.472,13,eafa,512,17
542.386726117,67.396,13,eafa,512,17
542.436012405,67.396,13,eafa,512,17
542.479012176,68.652,13,eafa,512,17
542.522969878,68.652,13,eafa,512,17
542.568766204,69.135,13,eafa,512,17
542.620711716,69.135,13,eafa,512,17
542.664945926,67.631,13,eafa,512,17
542.710903541,67.631,13,eafa,512,17
542.761428698,69.135,13,eafa,512,17
542.806093772,69.135,13,eafa,512,17
542.849314154,69.135,13,eafa,512,17
542.89254712,68.126,13,eafa,512,17
542.939217628,68.126,13,eafa,512,17
542.982556166,67.782,13,eafa,512,17
543.048995776,67.782,13,eafa,512,18
543.091847834,63.512,13,eafa,512,18
543.135554175,63.512,13,eafa,512,18
543.186276488,65.504,13,eafa,512,18
543.23506238,65.504,13,eafa,512,18
543.278188692,68.362,13,eafa,512,18
543.328627734,68.362,13,eafa,512,18
543.371680827,68.169,13,eafa,512,18
543.417106775,68.169,13,eafa,512,18
543.463622958,64.247,13,eafa,512,18
543.515860308,64.247,13,eafa,512,18
543.561163632,64.247,13,eafa,512,18
543.612711133,70.927,13,eafa,512,18
543.656036065,70.927,13,eafa,512,18
543.699228313,69.039,13,eafa,512,18
543.742515644,69.039,13,eafa,512,18
543.785727369,68.556,13,eafa,512,18
543.830988192,68.556,13,eafa,512,18
543.900147081,34.236,13,eafa,512,19
543.942918274,34.236,13,eafa,512,19
543.986013928,69.619,13,eafa,512,19
544.029731571,69.619,13,eafa,512,19
544.079746852,66.471,13,eafa,512,19
544.125243486,66.471,13,eafa,512,19
544.168453458,66.471,13,eafa,512,19
544.213657332,68.362,13,eafa,512,19
544.263456691,68.362,13,eafa,512,19
544.308340093,68.266,13,eafa,512,19
544.355094451,68.266,13,eafa,512,19
544.405139409,68.802,13,eafa,512,19
544.450842908,68.802,13,eafa,512,19
544.49777172,73.392,13,eafa,512,19
544.546246396,73.392,13,eafa,512,19
544.589428445,68.169,13,eafa,512,19
544.632595806,68.169,13,eafa,512,19
544.675805648,68.169,13,eafa,512,19
546.93853562,63.956,13,math,512,0
546.986779113,63.956,13,math,512,0
547.030354521,70.111,13,math,512,0
547.073484097,70.111,13,math,512,0
547.116933364,70.111,13,math,512,0
547.160095421,67.879,13,math,512,0
547.208510212,67.879,13,math,512,0
547.251663142,68.416,13,math,512,0
547.297300442,68.416,13,math,512,0
547.344242436,69.295,13,math,512,0
547.394382074,69.295,13,math,512,0
547.440326762,67.837,13,math,512,0
547.48727045,67.837,13,math,512,0
547.534110369,70.304,13,math,512,0
547.577306792,70.304,13,math,512,0
547.620518816,70.304,13,math,512,0
547.663898399,68.169,13,math,512,0
547.707216415,68.169,13,math,512,0
547.911284466,41.939,13,math,512,1
547.954144135,99.105,13,math,512,1
548.000998322,99.105,13,math,512,1
548.044815853,63.706,13,math,512,1
548.089553853,63.706,13,math,512,1
548.133898011,66.664,13,math,512,1
548.179765411,66.664,13,math,512,1
548.22311645,66.664,13,math,512,1
548.266319086,66.429,13,math,512,1
548.309545877,66.429,13,math,512,1
548.352703647,68.277,13,math,512,1
548.395811802,68.277,13,math,512,1
548.445657778,68.459,13,math,512,1
548.490043546,68.459,13,math,512,1
548.533413801,68.459,13,math,512,1
548.576720395,68.652,13,math,512,1
548.620609253,68.652,13,math,512,1
548.666089452,68.169,13,math,512,1
548.709288892,68.169,13,math,512,1
548.779357609,33.261,13,math,512,2
548.822207009,33.261,13,math,512,2
548.872854097,74.261,13,math,512,2
548.91853495,74.261,13,math,512,2
548.96214246,68.362,13,math,512,2
549.005281764,68.362,13,math,512,2
549.055690787,65.504,13,math,512,2
549.098763434,65.504,13,math,512,2
549.144986784,65.504,13,math,512,2
549.197893662,69.715,13,math,512,2
549.242185811,69.715,13,math,512,2
549.28843459,68.652,13,math,512,2
549.340142956,68.652,13,math,512,2
549.385430548,68.169,13,math,512,2
549.428706033,68.169,13,math,512,2
549.471948324,68.169,13,math,512,2
549.516342478,68.169,13,math,512,2
549.559640716,68.652,13,math,512,2
549.626665836,68.652,13,math,512,3
549.669573808,99.521,13,math,512,3
549.714224191,99.521,13,math,512,3
549.764224242,64.827,13,math,512,3
549.81267487,64.827,13,math,512,3
549.855817872,67.879,13,math,512,3
549.90964023,67.879,13,math,512,3
549.95276682,67.879,13,math,512,3
549.996089094,68.556,13,math,512,3
550.041337371,68.556,13,math,512,3
550.09065686,68.845,13,math,512,3
550.136627828,68.845,13,math,512,3
550.183709359,69.285,13,math,512,3
550.233114453,69.285,13,math,512,3
550.276330093,68.362,13,math,512,3
550.319499755,68.362,13,math,512,3
550.362694736,68.362,13,math,512,3
550.405887523,68.362,13,math,512,3
550.473479176,36.145,13,math,512,4
550.516202845,36.145,13,math,512,4
550.560435599,36.145,13,math,512,4
550.604713059,69.425,13,math,512,4
550.648935555,69.425,13,math,512,4
550.697537252,69.672,13,math,512,4
550.742246498,69.672,13,math,512,4
550.787411876,66.084,13,math,512,4
550.839028587,66.084,13,math,512,4
550.882558118,66.761,13,math,512,4
550.92935789,66.761,13,math,512,4
550.981377271,68.126,13,math,512,4
551.026750617,68.126,13,math,512,4
551.073539799,70.541,13,math,512,4
551.123839864,70.541,13,math,512,4
551.167099308,70.541,13,math,512,4
551.210336499,67.686,13,math,512,4
551.253663823,67.686,13,math,512,4
551.328274726,59.134,13,math,512,5
551.371106983,59.134,13,math,512,5
551.414557122,89.746,13,math,512,5
551.458122531,89.746,13,math,512,5
551.508100429,67.396,13,math,512,5
551.553353254,67.396,13,math,512,5
551.596470045,66.816,13,math,512,5
551.64168076,66.816,13,math,512,5
551.69302484,67.009,13,math,512,5
551.737911134,67.009,13,math,512,5
551.784716618,68.899,13,math,512,5
551.834706068,68.899,13,math,512,5
551.880844055,68.899,13,math,512,5
551.927700236,66.084,13,math,512,5
551.974478638,66.084,13,math,512,5
552.017753892,67.879,13,math,512,5
552.060981325,67.879,13,math,512,5
552.104167689,68.362,13,math,512,5
552.171913368,68.362,13,math,512,6
552.216787638,83.411,13,math,512,6
552.263425481,83.411,13,math,512,6
552.308010208,67.921,13,math,512,6
552.352262551,67.921,13,math,512,6
552.400904866,68.362,13,math,512,6
552.444678563,68.362,13,math,512,6
552.491460712,68.018,13,math,512,6
552.54326936,68.018,13,math,512,6
552.587859068,68.018,13,math,512,6
552.634393873,64.19,13,math,512,6
552.68215819,64.19,13,math,512,6
552.728444681,66.719,13,math,512,6
552.773686615,66.719,13,math,512,6
552.816911493,68.556,13,math,512,6
552.862911336,68.556,13,math,512,6
552.906168185,68.266,13,math,512,6
552.949404856,68.266,13,math,512,6
553.016064497,38.19,13,math,512,7
553.058946179,38.19,13,math,512,7
553.109494908,66.719,13,math,512,7
553.155134242,66.719,13,math,512,7
553.198325466,66.719,13,math,512,7
553.242979907,64.924,13,math,512,7
553.292259705,64.924,13,math,512,7
553.337723195,67.299,13,math,512,7
553.384176657,67.299,13,math,512,7
553.434952111,68.749,13,math,512,7
553.481235568,68.749,13,math,512,7
553.527960048,71.41,13,math,512,7
553.57561156,71.41,13,math,512,7
553.620073325,71.99,13,math,512,7
553.663252749,71.99,13,math,512,7
553.706397245,67.782,13,math,512,7
553.751087386,67.782,13,math,512,7
553.794292028,67.782,13,math,512,7
553.863263115,63.996,13,math,512,8
553.90609818,63.996,13,math,512,8
553.949413313,85.914,13,math,512,8
553.992914591,85.914,13,math,512,8
554.04372371,69.092,13,math,512,8
554.088827452,69.092,13,math,512,8
554.135780259,71.12,13,math,512,8
554.184015968,71.12,13,math,512,8
554.230502583,67.396,13,math,512,8
554.27555128,67.396,13,math,512,8
554.322719007,66.664,13,math,512,8
554.367314337,66.664,13,math,512,8
554.410507296,66.664,13,math,512,8
554.453710966,67.106,13,math,512,8
554.49679151,67.106,13,math,512,8
554.540013465,68.072,13,math,512,8
554.588490395,68.072,13,math,512,8
554.631774599,68.266,13,math,512,8
554.674956998,68.266,13,math,512,8
554.740292536,34.119,13,math,512,9
554.783082324,34.119,13,math,512,9
554.833637597,69.382,13,math,512,9
554.877597312,69.382,13,math,512,9
554.921315455,64.48,13,math,512,9
554.968302157,64.48,13,math,512,9
555.016997615,64.48,13,math,512,9
555.063462689,65.891,13,math,512,9
555.110329231,65.891,13,math,512,9
555.156779957,68.072,13,math,512,9
555.201078651,68.072,13,math,512,9
555.244268223,69.768,13,math,512,9
555.287425655,69.768,13,math,512,9
555.330606901,72.183,13,math,512,9
555.381187653,72.183,13,math,512,9
555.4245311,72.183,13,math,512,9
555.467705914,67.976,13,math,512,9
555.510988715,67.976,13,math,512,9
555.5778924,65.31,13,math,512,10
555.623991575,65.31,13,math,512,10
555.667660554,81.441,13,math,512,10
555.712662581,81.441,13,math,512,10
555.756738248,66.623,13,math,512,10
555.809311669,66.623,13,math,512,10
555.852453791,65.407,13,math,512,10
555.898414962,65.407,13,math,512,10
555.947983329,67.782,13,math,512,10
555.994255153,67.782,13,math,512,10
556.041093682,69.425,13,math,512,10
556.09089828,69.425,13,math,512,10
556.138223108,67.686,13,math,512,10
556.184800186,67.686,13,math,512,10
556.231635789,67.686,13,math,512,10
556.274839498,68.169,13,math,512,10
556.318092071,68.169,13,math,512,10
556.361303486,67.825,13,math,512,10
556.437932173,67.825,13,math,512,11
556.48078935,52.027,13,math,512,11
556.523922185,52.027,13,math,512,11
556.567133389,67.976,13,math,512,11
556.621388815,67.976,13,math,512,11
556.666416282,67.631,13,math,512,11
556.718145799,67.631,13,math,512,11
556.763177133,65.6,13,math,512,11
556.810174655,65.6,13,math,512,11
556.856520902,66.761,13,math,512,11
556.901801292,66.761,13,math,512,11
556.94493638,66.761,13,math,512,11
556.988154818,68.749,13,math,512,11
557.031349551,68.749,13,math,512,11
557.07445906,69.865,13,math,512,11
557.117961321,69.865,13,math,512,11
557.161193345,67.976,13,math,512,11
557.204443112,67.976,13,math,512,11
557.247695645,67.976,13,math,512,11
557.314968095,62.158,13,math,512,12
557.363322982,89.073,13,math,512,12
557.409574808,89.073,13,math,512,12
557.454478668,89.073,13,math,512,12
557.498482678,66.816,13,math,512,12
557.548094828,66.816,13,math,512,12
557.592236591,67.976,13,math,512,12
557.639450066,67.976,13,math,512,12
557.68776141,69.522,13,math,512,12
557.73358107,69.522,13,math,512,12
557.777593937,70.927,13,math,512,12
557.82078397,70.927,13,math,512,12
557.864309605,69.865,13,math,512,12
557.912816984,69.865,13,math,512,12
557.956012448,69.865,13,math,512,12
557.999201279,68.266,13,math,512,12
558.04236877,68.266,13,math,512,12
558.085553784,68.266,13,math,512,12
558.129815636,68.266,13,math,512,12
558.198641938,34.899,13,math,512,13
558.241735858,34.899,13,math,512,13
558.285314384,75.372,13,math,512,13
558.328787969,75.372,13,math,512,13
558.37832697,68.018,13,math,512,13
558.422013182,68.018,13,math,512,13
558.46850136,68.942,13,math,512,13
558.520475286,68.942,13,math,512,13
558.56573205,68.942,13,math,512,13
558.611928311,65.891,13,math,512,13
558.66368469,65.891,13,math,512,13
558.710604513,64.827,13,math,512,13
558.757576236,64.827,13,math,512,13
558.802599133,67.299,13,math,512,13
558.845688284,67.299,13,math,512,13
558.888898236,67.976,13,math,512,13
558.932042903,67.976,13,math,512,13
558.975278854,67.976,13,math,512,13
559.042929026,67.976,13,math,512,14
559.087117518,80.478,13,math,512,14
559.130884825,80.478,13,math,512,14
559.17596922,65.987,13,math,512,14
559.220687525,65.987,13,math,512,14
559.270954387,65.987,13,math,512,14
559.314104574,67.976,13,math,512,14
559.360919217,67.976,13,math,512,14
559.409310213,68.706,13,math,512,14
559.455517033,68.706,13,math,512,14
559.500202666,71.269,13,math,512,14
559.543519011,71.269,13,math,512,14
559.592904368,69.039,13,math,512,14
559.636080214,69.039,13,math,512,14
559.679294404,69.039,13,math,512,14
559.722583878,67.879,13,math,512,14
559.765833355,67.879,13,math,512,14
559.810822357,68.072,13,math,512,14
559.853998785,68.072,13,math,512,14
559.919734216,34.996,13,math,512,15
559.962515389,34.996,13,math,512,15
560.006531382,75.564,13,math,512,15
560.05039849,75.564,13,math,512,15
560.099391827,67.825,13,math,512,15
560.144016914,67.825,13,math,512,15
560.190333895,69.329,13,math,512,15
560.241572534,69.329,13,math,512,15
560.289034084,65.544,13,math,512,15
560.336235606,65.544,13,math,512,15
560.38563553,65.544,13,math,512,15
560.432860437,64.247,13,math,512,15
560.479738511,64.247,13,math,512,15
560.526443214,67.203,13,math,512,15
560.5696192,67.203,13,math,512,15
560.612803032,67.976,13,math,512,15
560.655969009,67.976,13,math,512,15
560.699424791,68.266,13,math,512,15
560.768414916,68.266,13,math,512,16
560.811305557,87.11,13,math,512,16
560.854949799,87.11,13,math,512,16
560.898985449,65.697,13,math,512,16
560.943610125,65.697,13,math,512,16
560.993124859,65.697,13,math,512,16
561.036274275,67.976,13,math,512,16
561.082312083,67.976,13,math,512,16
561.132060153,69.865,13,math,512,16
561.177254508,69.865,13,math,512,16
561.22356138,69.522,13,math,512,16
561.268175656,69.522,13,math,512,16
561.315316001,65.987,13,math,512,16
561.358528247,65.987,13,math,512,16
561.401738679,65.987,13,math,512,16
561.445023694,67.203,13,math,512,16
561.488290804,67.203,13,math,512,16
561.53152422,67.589,13,math,512,16
561.598946756,67.589,13,math,512,17
561.643013406,57.68,13,math,512,17
561.688543712,57.68,13,math,512,17
561.733486316,66.471,13,math,512,17
561.783496928,66.471,13,math,512,17
561.826559898,67.396,13,math,512,17
561.870092386,67.396,13,math,512,17
561.916265973,68.609,13,math,512,17
561.966115947,68.609,13,math,512,17
562.012093078,66.526,13,math,512,17
562.059044342,66.526,13,math,512,17
562.105932384,66.526,13,math,512,17
562.150936125,64.964,13,math,512,17
562.194055693,64.964,13,math,512,17
562.237284701,68.845,13,math,512,17
562.280567211,68.845,13,math,512,17
562.324218957,68.072,13,math,512,17
562.367410363,68.072,13,math,512,17
562.433212634,41.38,13,math,512,18
562.47613237,41.38,13,math,512,18
562.519925156,64.827,13,math,512,18
562.572349191,64.827,13,math,512,18
562.617280894,64.827,13,math,512,18
562.661106141,65.6,13,math,512,18
562.707235563,65.6,13,math,512,18
562.75381707,67.976,13,math,512,18
562.79809864,67.976,13,math,512,18
562.841166279,70.541,13,math,512,18
562.884335853,70.541,13,math,512,18
562.927553219,69.865,13,math,512,18
562.978015514,69.865,13,math,512,18
563.021226668,69.865,13,math,512,18
563.064372416,70.058,13,math,512,18
563.107592257,70.058,13,math,512,18
563.15073535,68.072,13,math,512,18
563.195061245,68.072,13,math,512,18
563.238312756,63.609,13,math,512,18
563.305093805,63.609,13,math,512,19
563.347905495,106.787,13,math,512,19
563.390942817,106.787,13,math,512,19
563.43498543,63.222,13,math,512,19
563.484162889,63.222,13,math,512,19
563.527461209,63.222,13,math,512,19
563.574030622,64.286,13,math,512,19
563.626179251,64.286,13,math,512,19
563.671296318,65.987,13,math,512,19
563.71816815,65.987,13,math,512,19
563.76656697,67.879,13,math,512,19
563.811392961,67.879,13,math,512,19
563.854494415,70.69,13,math,512,19
563.897663107,70.69,13,math,512,19
563.940887426,68.459,13,math,512,19
563.990107437,68.459,13,math,512,19
564.033397822,68.459,13,math,512,19
564.07658521,67.976,13,math,512,19
566.361063093,59.872,13,mem_efficient,512,0
566.404445293,72.472,13,mem_efficient,512,0
566.447707144,72.472,13,mem_efficient,512,0
566.491432581,66.664,13,mem_efficient,512,0
566.535278999,66.664,13,mem_efficient,512,0
566.585730183,68.556,13,mem_efficient,512,0
566.628930846,68.556,13,mem_efficient,512,0
566.673752779,67.299,13,mem_efficient,512,0
566.720706678,67.299,13,mem_efficient,512,0
566.770431623,67.299,13,mem_efficient,512,0
566.816400048,64.343,13,mem_efficient,512,0
566.861351929,64.343,13,mem_efficient,512,0
566.912058091,65.987,13,mem_efficient,512,0
566.972656823,65.987,13,mem_efficient,512,0
567.023462795,69.382,13,mem_efficient,512,0
567.066660192,69.382,13,mem_efficient,512,0
567.112029341,67.589,13,mem_efficient,512,0
567.155204817,67.589,13,mem_efficient,512,0
567.358145774,43.275,13,mem_efficient,512,1
567.401044371,99.042,13,mem_efficient,512,1
567.444126147,99.042,13,mem_efficient,512,1
567.488282828,63.609,13,mem_efficient,512,1
567.531344426,63.609,13,mem_efficient,512,1
567.580673705,63.609,13,mem_efficient,512,1
567.625959575,64.343,13,mem_efficient,512,1
567.669880315,64.343,13,mem_efficient,512,1
567.71309785,66.084,13,mem_efficient,512,1
567.762041352,66.084,13,mem_efficient,512,1
567.805286721,67.341,13,mem_efficient,512,1
567.848627022,67.341,13,mem_efficient,512,1
567.89181416,70.155,13,mem_efficient,512,1
567.934885426,70.155,13,mem_efficient,512,1
567.981746517,70.155,13,mem_efficient,512,1
568.024951329,68.362,13,mem_efficient,512,1
568.0681404,68.362,13,mem_efficient,512,1
568.111373936,67.589,13,mem_efficient,512,1
568.154565192,67.589,13,mem_efficient,512,1
568.231694414,37.314,13,mem_efficient,512,2
568.274486466,37.314,13,mem_efficient,512,2
568.317471718,75.999,13,mem_efficient,512,2
568.362391648,75.999,13,mem_efficient,512,2
568.41210408,67.244,13,mem_efficient,512,2
568.457031855,67.244,13,mem_efficient,512,2
568.503655011,68.169,13,mem_efficient,512,2
568.55141476,68.169,13,mem_efficient,512,2
568.595819936,68.169,13,mem_efficient,512,2
568.639051749,69.285,13,mem_efficient,512,2
568.682232665,69.285,13,mem_efficient,512,2
568.725383343,66.374,13,mem_efficient,512,2
568.774730126,66.374,13,mem_efficient,512,2
568.81794158,63.996,13,mem_efficient,512,2
568.861091787,63.996,13,mem_efficient,512,2
568.904394306,67.782,13,mem_efficient,512,2
568.9475276,67.782,13,mem_efficient,512,2
568.994251018,67.782,13,mem_efficient,512,2
569.037930016,68.072,13,mem_efficient,512,2
569.106498744,38.677,13,mem_efficient,512,3
569.149223819,38.677,13,mem_efficient,512,3
569.201342171,38.677,13,mem_efficient,512,3
569.245467672,67.299,13,mem_efficient,512,3
569.288771873,67.299,13,mem_efficient,512,3
569.334365312,68.942,13,mem_efficient,512,3
569.384202973,68.942,13,mem_efficient,512,3
569.430455531,68.652,13,mem_efficient,512,3
569.476939873,68.652,13,mem_efficient,512,3
569.523696795,65.794,13,mem_efficient,512,3
569.567277876,65.794,13,mem_efficient,512,3
569.610481726,65.794,13,mem_efficient,512,3
569.653890137,65.987,13,mem_efficient,512,3
569.697256949,65.987,13,mem_efficient,512,3
569.740334467,72.086,13,mem_efficient,512,3
569.785410486,72.086,13,mem_efficient,512,3
569.829234883,67.686,13,mem_efficient,512,3
569.872482046,67.686,13,mem_efficient,512,3
569.916048739,62.835,13,mem_efficient,512,3
569.983142287,62.835,13,mem_efficient,512,4
570.029733153,88.056,13,mem_efficient,512,4
570.077099199,88.056,13,mem_efficient,512,4
570.121383064,65.02,13,mem_efficient,512,4
570.165711033,65.02,13,mem_efficient,512,4
570.215031506,65.02,13,mem_efficient,512,4
570.258497267,66.664,13,mem_efficient,512,4
570.305285589,66.664,13,mem_efficient,512,4
570.35719993,68.899,13,mem_efficient,512,4
570.402565663,68.899,13,mem_efficient,512,4
570.448977085,70.488,13,mem_efficient,512,4
570.499059314,70.488,13,mem_efficient,512,4
570.543811303,69.092,13,mem_efficient,512,4
570.586909461,69.092,13,mem_efficient,512,4
570.630125365,67.976,13,mem_efficient,512,4
570.675567634,67.976,13,mem_efficient,512,4
570.718798265,67.976,13,mem_efficient,512,4
570.762039887,67.782,13,mem_efficient,512,4
570.827980511,37.995,13,mem_efficient,512,5
570.870858588,37.995,13,mem_efficient,512,5
570.913966154,37.995,13,mem_efficient,512,5
570.964284484,67.686,13,mem_efficient,512,5
571.009706244,67.686,13,mem_efficient,512,5
571.056392351,68.899,13,mem_efficient,512,5
571.104649071,68.899,13,mem_efficient,512,5
571.149600792,68.459,13,mem_efficient,512,5
571.192707156,68.459,13,mem_efficient,512,5
571.235976351,67.148,13,mem_efficient,512,5
571.279026076,67.148,13,mem_efficient,512,5
571.328324557,67.148,13,mem_efficient,512,5
571.371633838,64.053,13,mem_efficient,512,5
571.414722869,64.053,13,mem_efficient,512,5
571.457970663,70.541,13,mem_efficient,512,5
571.501141951,70.541,13,mem_efficient,512,5
571.545288634,67.879,13,mem_efficient,512,5
571.588694189,67.879,13,mem_efficient,512,5
571.631925281,67.879,13,mem_efficient,512,5
571.699558411,63.125,13,mem_efficient,512,6
571.742350003,88.016,13,mem_efficient,512,6
571.794907434,88.016,13,mem_efficient,512,6
571.838094412,65.6,13,mem_efficient,512,6
571.882307521,65.6,13,mem_efficient,512,6
571.927355797,65.6,13,mem_efficient,512,6
571.974205657,67.148,13,mem_efficient,512,6
572.019112483,67.148,13,mem_efficient,512,6
572.062232002,70.541,13,mem_efficient,512,6
572.105410022,70.541,13,mem_efficient,512,6
572.148557334,70.102,13,mem_efficient,512,6
572.19871084,70.102,13,mem_efficient,512,6
572.241851419,70.102,13,mem_efficient,512,6
572.285011184,68.652,13,mem_efficient,512,6
572.328188273,68.652,13,mem_efficient,512,6
572.37138518,67.976,13,mem_efficient,512,6
572.416076173,67.976,13,mem_efficient,512,6
572.459359886,67.782,13,mem_efficient,512,6
572.502508901,67.782,13,mem_efficient,512,6
572.570105372,35.094,13,mem_efficient,512,7
572.613097327,35.094,13,mem_efficient,512,7
572.664723648,66.761,13,mem_efficient,512,7
572.708455938,66.761,13,mem_efficient,512,7
572.751685417,66.181,13,mem_efficient,512,7
572.797426077,66.181,13,mem_efficient,512,7
572.845369608,66.181,13,mem_efficient,512,7
572.890849639,65.504,13,mem_efficient,512,7
572.933973526,65.504,13,mem_efficient,512,7
572.977120557,65.504,13,mem_efficient,512,7
573.020538727,65.504,13,mem_efficient,512,7
573.068723559,67.299,13,mem_efficient,512,7
573.111899586,67.299,13,mem_efficient,512,7
573.154994398,70.831,13,mem_efficient,512,7
573.198386267,70.831,13,mem_efficient,512,7
573.241572183,70.831,13,mem_efficient,512,7
