seed,backend,seq_len,batch_id,batch_size,tokens,time_s,tokens_per_s,energy_j,energy_per_1k_tokens,mean_power_w,vram_peak_gb,loss,ppl
11,math,512,8,21,10752,0.7554974029999926,14231.68359984436,30.356316658653753,2.823318141615862,42.595775703324804,14.638671875,3.723695993423462,41.41718922880263
11,math,512,9,21,10752,0.7492616249999742,14350.127700721854,33.58220538039874,3.123344994456728,45.002952173913044,14.638671875,3.560335159301758,35.17498439290187
11,math,512,10,21,10752,0.7522743549999973,14292.65789606777,34.67697341230948,3.225164937900807,45.59589661835749,14.638671875,3.504603624343872,33.2682545123992
11,math,512,11,21,10752,0.7594027009999991,14158.495862394902,33.82151793377534,3.145602486400236,43.932341062801925,14.638671875,3.5340542793273926,34.26259654153047
11,math,512,12,21,10752,0.749447540999995,14346.567854040195,32.26147988665831,3.0005096620775955,45.201246291560096,14.638671875,3.270962953567505,26.336688144252708
11,math,512,13,21,10752,0.7639254970000025,14074.670949227351,32.423845078490665,3.01561059137748,42.595396618357476,14.638671875,3.5664539337158203,35.39087199763817
11,math,512,14,21,10752,0.7551401229999897,14238.41704673948,32.65069059967709,3.036708575118777,42.92295217391303,14.638671875,3.5058555603027344,33.30993031878882
11,math,512,15,21,10752,0.7650840719999792,14053.357524348374,34.62680856575497,3.2204993085709606,44.99628550724637,14.638671875,3.4170143604278564,30.47828187892088
11,math,512,16,21,10752,0.7551260860000184,14238.68172394158,33.92085126882676,3.1548410778298694,44.94156328502416,14.638671875,3.8190653324127197,45.561603459280896
11,math,512,17,21,10752,0.7657619569999952,14040.916895536073,32.952720302860335,3.064799135310671,43.33845217391304,14.638671875,3.7523508071899414,42.62115844948338
11,math,512,18,21,10752,0.7691196859999536,13979.618771584333,28.450588977953185,2.6460741236935625,36.86439661835748,14.638671875,3.483201026916504,32.56379299797815
11,math,512,19,21,10752,0.7649408430000335,14055.988902137271,30.044578796471804,2.794324664850428,38.634952173913035,14.638671875,3.5193846225738525,33.763644684807716
11,mem_efficient,512,0,21,10752,0.765686417999973,14042.302105978299,33.2717621268644,3.0944719240015255,43.582952173913036,14.638671875,3.68119740486145,39.693895290993474
11,mem_efficient,512,1,21,10752,0.7673894440000026,14011.138782357244,31.46385308287894,2.9263256215475204,40.284007729468584,14.638671875,3.5949149131774902,36.412601623494474
11,mem_efficient,512,2,21,10752,0.7656368450000173,14043.211308619502,30.943309467395736,2.877911966833681,39.71550772946859,14.638671875,3.703113317489624,40.5734258864447
11,mem_efficient,512,3,21,10752,0.7649497829999632,14055.824629210356,35.51541171751025,3.303144690988676,45.8840077294686,14.638671875,3.5724477767944336,35.60363633183995
11,mem_efficient,512,4,21,10752,0.7649437999999691,14055.93456669684,34.02439765502457,3.164471508093803,45.156174396135256,14.638671875,3.7888805866241455,44.20688678774816
11,mem_efficient,512,5,21,10752,0.7727605869999934,13913.753083269103,31.748980736502734,2.9528441905229474,41.8360077294686,14.638671875,3.2107675075531006,24.798111660572967
11,mem_efficient,512,6,21,10752,0.7764555819999259,13847.540347776167,28.688197243474768,2.6681731067219836,36.748841062801915,14.638671875,3.319300889968872,27.64101968796687
11,mem_efficient,512,7,21,10752,0.7772400589999506,13833.563871931983,30.308070658979823,2.818830976467617,38.65089661835748,14.638671875,3.624535083770752,37.5072813616077
11,mem_efficient,512,8,21,10752,0.7791714630000115,13799.273344280373,31.70257476433708,2.948528158885517,40.83767439613526,14.638671875,3.723695993423462,41.41718922880263
11,mem_efficient,512,9,21,10752,0.7809398439999313,13768.025901878487,33.64971430667818,3.1296237264395623,43.520563285024146,14.638671875,3.560335159301758,35.17498439290187
11,mem_efficient,512,10,21,10752,0.7808967920000214,13768.78495359436,32.28830391071387,3.0030044559815727,41.993341062801925,14.638671875,3.504603624343872,33.2682545123992
11,mem_efficient,512,11,21,10752,0.7804676509999808,13776.355735210689,30.02375193377855,2.7923876426505343,38.56250772946859,14.638671875,3.5340542793273926,34.26259654153047
11,mem_efficient,512,12,21,10752,0.7784190149999404,13812.612221453537,30.943307631333457,2.8779117960689597,39.66745217391305,14.638671875,3.270962953567505,26.336688144252708
11,mem_efficient,512,13,21,10752,0.7870241850000639,13661.587794788196,35.596918598008386,3.310725316035006,45.52400772946859,14.638671875,3.5664539337158203,35.39087199763817
11,mem_efficient,512,14,21,10752,0.776214729000003,13851.837124827296,28.520150633156607,2.652543771684952,36.890952173913035,14.638671875,3.5058555603027344,33.30993031878882
11,mem_efficient,512,15,21,10752,0.7798410999999987,13787.424130377352,30.339789542353063,2.821781021424206,38.92089661835749,14.638671875,3.4170143604278564,30.47828187892088
11,mem_efficient,512,16,21,10752,0.7809040329999561,13768.657281349453,32.58670756695147,3.0307577722239087,42.1985077294686,14.638671875,3.8190653324127197,45.561603459280896
11,mem_efficient,512,17,21,10752,0.789088128000003,13625.85447490088,34.57980259717747,3.216127473695821,44.416341062801926,14.638671875,3.7523508071899414,42.62115844948338
11,mem_efficient,512,18,21,10752,0.7819342430000233,13750.516870508354,29.59211434452354,2.7522427775784544,38.920396618357486,14.638671875,3.483201026916504,32.56379299797815
11,mem_efficient,512,19,21,10752,0.7916489520000596,13581.777595783631,30.238595626001782,2.8123693848587967,38.03828550724638,14.638671875,3.5193846225738525,33.763644684807716
13,eafa,512,0,21,10752,0.7885493469999574,13635.164420471685,32.09250131073137,2.9847936486915336,41.51039661835749,14.638671875,3.68119740486145,39.693895290993474
13,eafa,512,1,21,10752,0.7892284500001097,13623.431846632628,33.528546456908416,3.1183543951737738,42.35006982097187,14.638671875,3.5949149131774902,36.412601623494474
13,eafa,512,2,21,10752,0.7848597419999805,13699.262969714488,28.36874271176824,2.6384619337582067,36.40195217391303,14.638671875,3.703113317489624,40.5734258864447
13,eafa,512,3,21,10752,0.7868900029999395,13663.917395073104,30.96777563582811,2.8801874661298466,39.14900772946859,14.638671875,3.5724477767944336,35.60363633183995
13,eafa,512,4,21,10752,0.7857970119999891,13682.922988768185,35.56626452536862,3.3078743048147894,45.958118840579715,14.638671875,3.7888805866241455,44.20688678774816
13,eafa,512,5,21,10752,0.7913375750000569,13587.121779222005,31.87363546054827,2.9644378218515874,41.22267439613526,14.638671875,3.2107675075531006,24.798111660572967
13,eafa,512,6,21,10752,0.7889921710000181,13627.511647387124,30.37866182700166,2.825396375279172,38.74234106280192,14.638671875,3.319300889968872,27.64101968796687
13,eafa,512,7,21,10752,0.7870015949999924,13661.979935377518,32.740668702683315,3.045077074282302,41.37072995169083,14.638671875,3.624535083770752,37.5072813616077
13,eafa,512,8,21,10752,0.791586131000031,13582.855458087326,35.22274209492482,3.275924674007144,45.110452173913046,14.638671875,3.723695993423462,41.41718922880263
13,eafa,512,9,21,10752,0.788740219000033,13631.864764841604,28.657035071915818,2.6652748392778847,36.622285507246374,14.638671875,3.560335159301758,35.17498439290187
13,eafa,512,10,21,10752,0.7946924579999859,13529.762226584753,30.840141733535688,2.868316753491042,38.86978550724636,14.638671875,3.504603624343872,33.2682545123992
13,eafa,512,11,21,10752,0.7895137250000062,13618.509291906124,36.90923836274808,3.4327788655829683,47.65589661835749,14.638671875,3.5340542793273926,34.26259654153047
13,eafa,512,12,21,10752,0.7978996749999396,13475.37834252259,32.20521998740846,2.995277156567007,41.40906328502415,14.638671875,3.270962953567505,26.336688144252708
13,eafa,512,13,21,10752,0.7911239129999785,13590.791307556256,30.38416454219738,2.825908160546631,38.56406328502415,14.638671875,3.5664539337158203,35.39087199763817
13,eafa,512,14,21,10752,0.7952527850000024,13520.229294135659,33.45300319408954,3.1113284220693394,42.71995217391304,14.638671875,3.5058555603027344,33.30993031878882
13,eafa,512,15,21,10752,0.7975668149999819,13481.002215469864,32.31985010147657,3.0059384394974487,41.56934106280193,14.638671875,3.4170143604278564,30.47828187892088
13,eafa,512,16,21,10752,0.7945721239999557,13531.811241845931,30.51156434941883,2.837757100950412,38.32217439613526,14.638671875,3.8190653324127197,45.561603459280896
13,eafa,512,17,21,10752,0.7985778720000098,13463.934297443027,36.056477647224746,3.3534670430826585,46.02767439613527,14.638671875,3.7523508071899414,42.62115844948338
13,eafa,512,18,21,10752,0.8024377909999885,13399.169531386333,31.965821059668823,2.9730116312936032,40.99478550724637,14.638671875,3.483201026916504,32.56379299797815
13,eafa,512,19,21,10752,0.7961730940000962,13504.601048473389,30.882501235269366,2.8722564392921655,38.80661884057971,14.638671875,3.5193846225738525,33.763644684807716
13,math,512,0,21,10752,0.7970998159998999,13488.900366276524,32.60857168999669,3.0327912658107037,42.31078550724638,14.638671875,3.68119740486145,39.693895290993474
13,math,512,1,21,10752,0.8090757219999887,13289.238210512205,35.101390492610534,3.2646382526609496,43.109267963386735,14.638671875,3.5949149131774902,36.412601623494474
13,math,512,2,21,10752,0.8053925520000575,13350.011709568469,30.81436073374276,2.8659189670519676,38.643729951690815,14.638671875,3.703113317489624,40.5734258864447
13,math,512,3,21,10752,0.805618271999947,13346.271272259211,35.48198566822936,3.3000358694409746,45.391674396135265,14.638671875,3.5724477767944336,35.60363633183995
13,math,512,4,21,10752,0.8011301909999702,13421.03957732433,29.49807747320791,2.743496788802819,36.933952173913035,14.638671875,3.7888805866241455,44.20688678774816
13,math,512,5,21,10752,0.8009321230000523,13424.358558283593,33.551495273433964,3.120488771710748,42.912896618357486,14.638671875,3.2107675075531006,24.798111660572967
13,math,512,6,21,10752,0.8078234270000166,13309.83930477146,33.57312636499207,3.122500591982149,43.13950772946859,14.638671875,3.319300889968872,27.64101968796687
13,math,512,7,21,10752,0.8115051559999529,13249.45371018767,30.71580810348791,2.8567529858154677,38.77067439613526,14.638671875,3.624535083770752,37.5072813616077
13,math,512,8,21,10752,0.8127996670000357,13228.351876280392,35.443486978415145,3.2964552621293843,43.421478489702515,14.638671875,3.723695993423462,41.41718922880263
13,math,512,9,21,10752,0.8135389300000497,13216.33127009588,30.109656515535107,2.8003772800906908,38.313896618357475,14.638671875,3.560335159301758,35.17498439290187
13,math,512,10,21,10752,0.812268830999983,13236.996902568855,33.50811885194181,3.1164545063189926,42.691229951690815,14.638671875,3.504603624343872,33.2682545123992
13,math,512,11,21,10752,0.8187312359999623,13132.514709626266,32.30422612720219,3.0044853168900847,39.93811006864987,14.638671875,3.5340542793273926,34.26259654153047
13,math,512,12,21,10752,0.8194456410000157,13121.065586338013,37.425439744330035,3.4807886666973618,45.55842585812357,14.638671875,3.270962953567505,26.336688144252708
13,math,512,13,21,10752,0.8138459369999964,13211.345675121369,30.586828111251176,2.8447570787994025,38.47839661835748,14.638671875,3.5664539337158203,35.39087199763817
13,math,512,14,21,10752,0.8128631980000591,13227.317987151902,35.25403018223163,3.2788346523652927,43.41611006864987,14.638671875,3.5058555603027344,33.30993031878882
13,math,512,15,21,10752,0.810406422999904,13267.417057479657,30.514959157987953,2.838072838354534,38.24572995169081,14.638671875,3.4170143604278564,30.47828187892088
13,math,512,16,21,10752,0.8055658660000518,13347.139512486878,33.2547558780174,3.0928902416310824,43.5280077294686,14.638671875,3.8190653324127197,45.561603459280896
13,math,512,17,21,10752,0.8042184060000181,13369.502512977497,30.688814304609682,2.854242401842418,40.027007729468586,14.638671875,3.7523508071899414,42.62115844948338
13,math,512,18,21,10752,0.8118387639999582,13244.00912691643,31.859962116033085,2.96316611942272,38.84374164759724,14.638671875,3.483201026916504,32.56379299797815
13,math,512,19,21,10752,0.8092311600000812,13286.68559920372,34.616576198688755,3.2195476375268557,44.84061884057971,14.638671875,3.5193846225738525,33.763644684807716
13,mem_efficient,512,0,21,10752,0.8043348690000585,13367.566686953141,32.80753957347394,3.051296463306728,41.166674396135264,14.638671875,3.68119740486145,39.693895290993474
13,mem_efficient,512,1,21,10752,0.813555244999975,13216.066230388977,34.61930202759249,3.219801155840075,42.79900480549199,14.638671875,3.5949149131774902,36.412601623494474
13,mem_efficient,512,2,21,10752,0.815428245000021,13185.709553143726,32.03577656060123,2.9795179092821082,38.91795217391304,14.638671875,3.703113317489624,40.5734258864447
13,mem_efficient,512,3,21,10752,0.8204469670000663,13105.05179794166,30.29485760048015,2.81760208337799,36.87600480549199,14.638671875,3.5724477767944336,35.60363633183995
13,mem_efficient,512,4,21,10752,0.816800957000055,13163.54970920936,34.209600293824636,3.1816964558988685,43.62489661835748,14.638671875,3.7888805866241455,44.20688678774816
13,mem_efficient,512,5,21,10752,0.8207863760000009,13099.632638151865,30.153975885703062,2.804499245322085,36.9175837528604,14.638671875,3.2107675075531006,24.798111660572967
13,mem_efficient,512,6,21,10752,0.8187504740000122,13132.206137812678,35.55652945224742,3.3069688850676537,43.871215331807775,14.638671875,3.319300889968872,27.64101968796687
13,mem_efficient,512,7,21,10752,0.8199892210000144,13112.367485620658,30.87379983263804,2.871447157053389,37.736636384439365,14.638671875,3.624535083770752,37.5072813616077
13,mem_efficient,512,8,21,10752,0.8208263730000454,13098.99432288271,34.50389616558366,3.2090677237335994,42.49342585812357,14.638671875,3.723695993423462,41.41718922880263
13,mem_efficient,512,9,21,10752,0.8182013539999389,13141.019563750078,36.57376950082315,3.4015782645854857,44.65800480549199,14.638671875,3.560335159301758,35.17498439290187
13,mem_efficient,512,10,21,10752,0.824294272999964,13043.885360101815,30.077525345946153,2.797388890061956,37.17326796338673,14.638671875,3.504603624343872,33.2682545123992
13,mem_efficient,512,11,21,10752,0.8229921320000813,13064.52344066752,34.76189166318844,3.2330628406983295,43.419741647597256,14.638671875,3.5340542793273926,34.26259654153047
13,mem_efficient,512,12,21,10752,0.8220232300000134,13079.922327742275,33.62222708887336,3.1270672515693225,40.98021533180777,14.638671875,3.270962953567505,26.336688144252708
13,mem_efficient,512,13,21,10752,0.8265834009999935,13007.761814467025,32.171943278469435,2.992182224560029,38.65037322654462,14.638671875,3.5664539337158203,35.39087199763817
13,mem_efficient,512,14,21,10752,0.8299177940000391,12955.500023896937,33.98218594540402,3.1605455678389154,42.26632059496567,14.638671875,3.5058555603027344,33.30993031878882
13,mem_efficient,512,15,21,10752,0.8302464109999619,12950.372151624386,33.57986253601705,3.1231270959837287,41.652636384439354,14.638671875,3.4170143604278564,30.47828187892088
13,mem_efficient,512,16,21,10752,0.8295420859999467,12961.367700879604,30.21382921960971,2.810065961645248,36.676215331807775,14.638671875,3.8190653324127197,45.561603459280896
13,mem_efficient,512,17,21,10752,0.8316417990000673,12928.643092408021,34.4142511917969,3.200730207570396,42.650267963386725,14.638671875,3.7523508071899414,42.62115844948338
13,mem_efficient,512,18,21,10752,0.8353398780000134,12871.407535029504,31.164825726857053,2.8985142975127465,38.2746890160183,14.638671875,3.483201026916504,32.56379299797815
13,mem_efficient,512,19,21,10752,0.8311080680000487,12936.945764313494,34.53894422720339,3.2123274020836483,43.0806890160183,14.638671875,3.5193846225738525,33.763644684807716
11,eafa,1024,0,11,11264,0.9236589519999825,12194.97735133759,38.864358161082066,3.4503158878801554,42.64452360248446,14.544921875,8.829407691955566,6832.2388268945315
11,eafa,1024,1,11,11264,0.9291712250000046,12122.631111397088,37.730083162965556,3.3496167580757774,40.74284106280192,14.544921875,8.936184883117676,7602.138612851298
11,eafa,1024,2,11,11264,0.9283922299999858,12132.802964109438,35.143465748665335,3.119980979107363,38.67271407867494,14.544921875,8.678874969482422,5877.430581658278
11,eafa,1024,3,11,11264,0.9269021210000119,12152.30793500348,37.85611264266363,3.3608054547819277,42.38823788819876,14.544921875,8.815499305725098,6737.871182520829
11,eafa,1024,4,11,11264,0.931291242000043,12095.034820481518,36.142922111006065,3.20871112491176,40.216380745341596,14.544921875,8.712523460388184,6078.562161443651
11,eafa,1024,5,11,11264,0.9306551959999751,12103.301038250798,37.08841180838443,3.2926501960568566,41.109999792960664,14.544921875,9.194055557250977,9838.470660151888
11,eafa,1024,6,11,11264,0.9324842530000979,12079.560554250795,38.11179407306704,3.38350444540723,42.09766645962733,14.544921875,8.811690330505371,6712.255613656259
11,eafa,1024,7,11,11264,0.9370945550000442,12020.131735798495,34.66269999347166,3.0772993602158794,38.18695217391305,14.544921875,8.700091361999512,6003.460680378046
11,eafa,1024,8,11,11264,0.9358195669999532,12036.50831549728,38.075266849336,3.380261616595881,42.48638074534161,14.544921875,8.736506462097168,6226.106534592755
11,eafa,1024,9,11,11264,0.9385534839999536,12001.447111990643,34.797095654654804,3.0892307932044396,38.38676169772257,14.544921875,9.196039199829102,9858.006038655578
11,eafa,1024,10,11,11264,0.9349274119999791,12047.994160214283,40.09600668393441,3.5596596842981545,42.750270355731224,14.544921875,9.006237030029297,8153.781040724809
11,eafa,1024,11,11,11264,0.9381204779999734,12006.986590905992,39.76435224130708,3.530215930513768,42.095952173913034,14.544921875,8.919659614562988,7477.543549527131
11,eafa,1024,12,11,11264,0.9399634699999524,11983.444420452393,39.59925017264503,3.515558431520333,43.2958569358178,14.544921875,8.727028846740723,6167.376640978445
11,eafa,1024,13,11,11264,0.9461512479999783,11905.073341931753,36.29483973347852,3.222198129747738,38.21190671936759,14.544921875,8.660950660705566,5773.020238121939
11,eafa,1024,14,11,11264,0.9468055209999875,11896.846554193413,35.95270996113288,3.1918243928562573,37.86563399209485,14.544921875,8.676230430603027,5861.908022026895
11,eafa,1024,15,11,11264,0.9419580940000287,11958.069124038608,36.333801869635636,3.2256571262105505,38.21586126482213,14.544921875,8.697613716125488,5988.604642393819
11,eafa,1024,16,11,11264,0.9454396950000046,11914.03329008726,35.13933560834392,3.1196143118203055,37.17681581027668,14.544921875,8.573344230651855,5288.787172731853
11,eafa,1024,17,11,11264,0.9461901590000252,11904.583759256473,35.603285543676506,3.1608030489769625,37.547633992094845,14.544921875,8.880192756652832,7188.1761710494175
11,eafa,1024,18,11,11264,0.9520079600000599,11831.833843069222,36.09400087491053,3.2043679754004377,39.55657122153208,14.544921875,8.9031343460083,7354.990533920763
11,eafa,1024,19,11,11264,0.9465498369999068,11900.060154995419,39.78528032721921,3.532073892686365,42.151315810276685,14.544921875,8.785161018371582,6536.525396768168
11,math,1024,0,11,11264,0.9444018909999841,11927.1256308827,39.50885239020811,3.5075330602102373,41.82181581027668,14.544921875,8.829407691955566,6832.2388268945315
11,math,1024,1,11,11264,0.949698355999999,11860.608085542492,36.54205272970676,3.2441453062594783,39.30328550724638,14.544921875,8.936184883117676,7602.138612851298
11,math,1024,2,11,11264,0.9534154250000029,11814.367278565864,36.45014042889564,3.2359854784175814,38.11763399209487,14.544921875,8.678874969482422,5877.430581658278
11,math,1024,3,11,11264,0.9508153840000659,11846.674117337609,35.83497480360398,3.1813720528767737,37.53613399209486,14.544921875,8.815499305725098,6737.871182520829
11,math,1024,4,11,11264,0.9520062520000465,11831.855070631878,35.86646316496209,3.1841675395030267,37.6444976284585,14.544921875,8.712523460388184,6078.562161443651
11,math,1024,5,11,11264,0.962575916999981,11701.93415508049,35.8502400229807,3.182727274767463,37.83009503105589,14.544921875,9.194055557250977,9838.470660151888
11,math,1024,6,11,11264,0.9580203369999936,11757.579213060146,36.047844891537174,3.200270320626525,37.57572490118577,14.544921875,8.811690330505371,6712.255613656259
11,math,1024,7,11,11264,0.9582535839999764,11754.717319168698,36.881779152255994,3.274305677579545,38.226270355731224,14.544921875,8.700091361999512,6003.460680378046
11,math,1024,8,11,11264,0.9575510810000196,11763.341114122526,35.327642063151295,3.1363318592996534,37.504497628458495,14.544921875,8.736506462097168,6226.106534592755
11,math,1024,9,11,11264,0.9582011429999966,11755.360638303935,35.93017075593772,3.1898233980768578,37.36695217391304,14.544921875,9.196039199829102,9858.006038655578
11,math,1024,10,11,11264,0.9606965650000348,11724.825933982176,36.99003620855152,3.283916566810327,38.3021794466403,14.544921875,9.006237030029297,8153.781040724809
11,math,1024,11,11,11264,0.9633068210000602,11693.055373890367,36.25178553824381,3.218375846790111,38.06154308300394,14.544921875,8.919659614562988,7477.543549527131
11,math,1024,12,11,11264,0.9614035529999683,11716.203840574293,38.07126343503746,3.3799061998435245,39.917179446640304,14.544921875,8.727028846740723,6167.376640978445
11,math,1024,13,11,11264,0.9689449689999492,11625.015207649622,37.76683893058102,3.352879876649593,39.45917944664031,14.544921875,8.660950660705566,5773.020238121939
11,math,1024,14,11,11264,0.9635655649999535,11689.915465171842,38.35775669640939,3.4053406158033908,40.4541794466403,14.544921875,8.676230430603027,5861.908022026895
11,math,1024,15,11,11264,0.9692997370000285,11620.760400556746,38.84269266994451,3.44839246004479,41.05299762845849,14.544921875,8.697613716125488,5988.604642393819
11,math,1024,16,11,11264,0.9689100120000376,11625.43462292096,39.02727296510507,3.4647792049986745,41.317315810276675,14.544921875,8.573344230651855,5288.787172731853
11,math,1024,17,11,11264,0.9683161570000038,11632.564342309075,39.02302332183686,3.464401928430119,41.38117944664032,14.544921875,8.880192756652832,7188.1761710494175
11,math,1024,18,11,11264,0.9691446059999862,11622.620535949369,39.2836164171341,3.4875369688506836,41.57336126482213,14.544921875,8.9031343460083,7354.990533920763
11,math,1024,19,11,11264,0.9704847950000612,11606.570301803944,39.17792392253529,3.478153757327352,41.479270355731224,14.544921875,8.785161018371582,6536.525396768168
11,mem_efficient,1024,0,11,11264,0.9715314449999823,11594.066314549607,39.065924866505384,3.4682106593133333,41.47181581027669,14.544921875,8.829407691955566,6832.2388268945315
11,mem_efficient,1024,1,11,11264,0.9851063950000025,11434.297916622469,39.97689469684967,3.5490851115811144,40.481215331807775,14.544921875,8.936184883117676,7602.138612851298
11,mem_efficient,1024,2,11,11264,0.9835823519999849,11452.015153684024,37.43600738562316,3.323509178411147,38.31082173913043,14.544921875,8.678874969482422,5877.430581658278
11,mem_efficient,1024,3,11,11264,0.9788374610000119,11507.528521121714,37.01203305832155,3.285869412137922,38.72527035573121,14.544921875,8.815499305725098,6737.871182520829
11,mem_efficient,1024,4,11,11264,0.9739618419999942,11565.134807406619,37.811813603312295,3.3568726565440605,40.45508853754939,14.544921875,8.712523460388184,6078.562161443651
11,mem_efficient,1024,5,11,11264,0.9814950460000773,11476.369693259881,37.213532400288365,3.303758203150601,39.336588537549396,14.544921875,9.194055557250977,9838.470660151888
11,mem_efficient,1024,6,11,11264,0.9828684699999712,11460.33303927262,37.34890161193697,3.3157760664006544,39.11995217391304,14.544921875,8.811690330505371,6712.255613656259
11,mem_efficient,1024,7,11,11264,0.985489480999945,11429.85310058386,39.11694475192574,3.472740123572953,39.54656086956521,14.544921875,8.700091361999512,6003.460680378046
11,mem_efficient,1024,8,11,11264,0.9856835619999629,11427.602563590712,40.203968355202946,3.569244349716171,41.448361264822125,14.544921875,8.736506462097168,6226.106534592755
11,mem_efficient,1024,9,11,11264,0.9847459400000389,11438.483310730437,36.20440547539496,3.2141695201877627,37.526270355731214,14.544921875,9.196039199829102,9858.006038655578
11,mem_efficient,1024,10,11,11264,0.9919651600000634,11355.237516607216,37.997609792111724,3.373367346600828,37.73473478260869,14.544921875,9.006237030029297,8153.781040724809
11,mem_efficient,1024,11,11,11264,0.9839541050000662,11447.688406157158,41.908069450372444,3.720531733875395,43.60686126482212,14.544921875,8.919659614562988,7477.543549527131
11,mem_efficient,1024,12,11,11264,0.9892970340000602,11385.862499209024,40.4781098710553,3.5935821973593134,41.527256521739126,14.544921875,8.727028846740723,6167.376640978445
11,mem_efficient,1024,13,11,11264,0.9800050420000161,11493.818416497304,36.83425073546137,3.2700861803499084,38.17563399209486,14.544921875,8.660950660705566,5773.020238121939
